ID,SERVICE_SETTING,DESCRIPTION,CPT,NDC,REVENUE_CODE,Gross Charge,Discounted Cash Price,Aetna Commercial Out of Network,Aetna Commercial Out of Network - Emergency Services,Aetna HMO/PPO,Alignment Medicare Adv_ HMO / PPO,Anthem Blue Cross Commercial Out of Network,Anthem Blue Cross Commercial Out of Network - Emergency Services,Anthem HMO/PPO,Anthem Individual,Anthem Medi-Cal,Anthem Medicare Adv_ HMO / PPO,Blue Shield Commercial Out of Network,Blue Shield Commercial Out of Network - Emergency Services,Blue Shield HMO / PPO,Blue Shield Individual,Blue Shield Medicare Adv_ HMO / PPO,Cigna Commercial Out of Network,Cigna Commercial Out of Network - Emergency Services,Cigna HMO/PPO,Health Net Commercial Out of Network,Health Net Commercial Out of Network - Emergency Services,Health Net HMO / PPO,Health Net Medi-Cal / California Health & Wellness,Health Net Medicare Adv_ HMO / PPO,HealthSmart PPO,Humana Medicare Adv_ HMO,Multiplan PPO,Stanford Advantage Medicare Adv_ HMO,Sutter Health Plus HMO,United Commercial Out of Network,United Commercial Out of Network - Emergency Services,United HMO / POS,United Medicare Adv_ HMO and PPO,United PPO,United Signature Value Alliance,Minimum Negotiated Price,Maximum Negotiated Price
OP-636J069600,OUTPATIENT,INJ CEFTRIAXONE SODIUM - 250 M,J0696,,636.0,$8.00 ,$6.40 ,$6.56 ,$6.08 ,$6.00 ,,$6.56 ,$6.00 ,$5.92 ,$3.92 ,$6.55 ,,$6.56 ,$6.08 ,$6.00 ,$4.72 ,,$6.56 ,$6.08 ,$6.00 ,$6.56 ,$6.00 ,$5.92 ,$9.88 ,,$6.88 ,,$7.04 ,,$5.04 ,$6.56 ,$6.24 ,$5.92 ,,$6.08 ,$5.92 ,$3.92 ,$9.88 
OP-636J133500,OUTPATIENT,INJ ERTAPENEM SODIUM 500MG,J1335,,636.0,$161.00 ,$128.80 ,$132.02 ,$122.36 ,$120.75 ,,$132.02 ,$120.75 ,$119.14 ,$78.89 ,$47.69 ,,$132.02 ,$122.36 ,$120.75 ,$94.99 ,,$132.02 ,$122.36 ,$120.75 ,$132.02 ,$120.75 ,$119.14 ,$57.88 ,,$138.46 ,,$141.68 ,,$101.43 ,$132.02 ,$125.58 ,$119.14 ,,$122.36 ,$119.14 ,$47.69 ,$141.68 
OP-636J157300,OUTPATIENT,"INJ HEPAGAM B, IV, 0.5 MG",J1573,,636.0,$258.00 ,$206.40 ,$211.56 ,$196.08 ,$193.50 ,$71.24 ,$211.56 ,$193.50 ,$190.92 ,$126.42 ,$97.91 ,$71.24 ,$211.56 ,$196.08 ,$193.50 ,$152.22 ,$71.24 ,$211.56 ,$196.08 ,$193.50 ,$211.56 ,$193.50 ,$190.92 ,$178.60 ,$71.24 ,$221.88 ,$71.24 ,$227.04 ,$71.24 ,$162.54 ,$211.56 ,$201.24 ,$190.92 ,$71.24 ,$196.08 ,$190.92 ,$71.24 ,$227.04 
OP-636J174500,OUTPATIENT,"INJ INFLIXIMAB, 10 MG",J1745,,636.0,$361.00 ,$288.80 ,$296.02 ,$274.36 ,$270.75 ,$39.53 ,$296.02 ,$270.75 ,$267.14 ,$115.63 ,$117.26 ,$39.53 ,$296.02 ,$274.36 ,$270.75 ,$212.99 ,$39.53 ,$296.02 ,$274.36 ,$270.75 ,$296.02 ,$270.75 ,$267.14 ,$84.68 ,$39.53 ,$310.46 ,$39.53 ,$317.68 ,$39.53 ,$227.43 ,$296.02 ,$281.58 ,$267.14 ,$39.53 ,$274.36 ,$267.14 ,$39.53 ,$317.68 
OP-636J175000,OUTPATIENT,"INJECTION, IRON DEXTRAN, 50 MG",J1750,,636.0,$104.00 ,$83.20 ,$85.28 ,$79.04 ,$78.00 ,$15.84 ,$85.28 ,$78.00 ,$76.96 ,$50.96 ,$22.40 ,$15.84 ,$85.28 ,$79.04 ,$78.00 ,$61.36 ,$15.84 ,$85.28 ,$79.04 ,$78.00 ,$85.28 ,$78.00 ,$76.96 ,$40.58 ,$15.84 ,$89.44 ,$15.84 ,$91.52 ,$15.84 ,$65.52 ,$85.28 ,$81.12 ,$76.96 ,$15.84 ,$79.04 ,$76.96 ,$15.84 ,$91.52 
OP-636J235700,OUTPATIENT,"INJECTION, OMALIZUMAB, 5 MG",J2357,,636.0,$115.00 ,$92.00 ,$94.30 ,$87.40 ,$86.25 ,$37.67 ,$94.30 ,$86.25 ,$85.10 ,$96.35 ,$50.42 ,$37.67 ,$94.30 ,$87.40 ,$86.25 ,$67.85 ,$37.67 ,$94.30 ,$87.40 ,$86.25 ,$94.30 ,$86.25 ,$85.10 ,$83.94 ,$37.67 ,$98.90 ,$37.67 ,$101.20 ,$37.67 ,$72.45 ,$94.30 ,$89.70 ,$85.10 ,$37.67 ,$87.40 ,$85.10 ,$37.67 ,$101.20 
OP-636J292000,OUTPATIENT,INJ SOLU-MEDROL - 40 MG,J2920,,636.0,$25.00 ,$20.00 ,$20.50 ,$19.00 ,$18.75 ,,$20.50 ,$18.75 ,$18.50 ,$12.25 ,$11.26 ,,$20.50 ,$19.00 ,$18.75 ,$14.75 ,,$20.50 ,$19.00 ,$18.75 ,$20.50 ,$18.75 ,$18.50 ,$17.36 ,,$21.50 ,,$22.00 ,,$15.75 ,$20.50 ,$19.50 ,$18.50 ,,$19.00 ,$18.50 ,$11.26 ,$22.00 
OP-636J293000,OUTPATIENT,INJ SOLU-MEDROL - 125MG,J2930,,636.0,$16.00 ,$12.80 ,$13.12 ,$12.16 ,$12.00 ,,$13.12 ,$12.00 ,$11.84 ,$7.84 ,$13.50 ,,$13.12 ,$12.16 ,$12.00 ,$9.44 ,,$13.12 ,$12.16 ,$12.00 ,$13.12 ,$12.00 ,$11.84 ,$20.70 ,,$13.76 ,,$14.08 ,,$10.08 ,$13.12 ,$12.48 ,$11.84 ,,$12.16 ,$11.84 ,$7.84 ,$20.70 
OP-636J299700,OUTPATIENT,INJ CATHFLO 1MG,J2997,,636.0,$222.00 ,$177.60 ,$182.04 ,$168.72 ,$166.50 ,$87.75 ,$182.04 ,$166.50 ,$164.28 ,$108.78 ,$113.22 ,$87.75 ,$182.04 ,$168.72 ,$166.50 ,$130.98 ,$87.75 ,$182.04 ,$168.72 ,$166.50 ,$182.04 ,$166.50 ,$164.28 ,$184.26 ,$87.75 ,$190.92 ,$87.75 ,$195.36 ,$87.75 ,$139.86 ,$182.04 ,$173.16 ,$164.28 ,$87.75 ,$168.72 ,$164.28 ,$87.75 ,$195.36 
OP-636P904700,OUTPATIENT,"INF ALBUMIN (HUMAN), 25%, 50 M",P9047,,636.0,$548.00 ,$438.40 ,$449.36 ,$416.48 ,$411.00 ,$52.45 ,$449.36 ,$411.00 ,$405.52 ,$268.52 ,$68.40 ,$52.45 ,$449.36 ,$416.48 ,$411.00 ,$323.32 ,$52.45 ,$449.36 ,$416.48 ,$411.00 ,$449.36 ,$411.00 ,$405.52 ,$104.90 ,$52.45 ,$471.28 ,$52.45 ,$482.24 ,$52.45 ,$345.24 ,$449.36 ,$427.44 ,$405.52 ,$52.45 ,$416.48 ,$405.52 ,$52.45 ,$482.24 
OP-7100000001,OUTPATIENT,PACU1 EACH ADDL 15 MINUTES,,,710.0,$447.00 ,$357.60 ,$366.54 ,$339.72 ,$335.25 ,,$366.54 ,$335.25 ,$330.78 ,$219.03 ,,,$366.54 ,$339.72 ,$335.25 ,$263.73 ,,$366.54 ,$339.72 ,$335.25 ,$366.54 ,$335.25 ,$330.78 ,,,$384.42 ,,$393.36 ,,$281.61 ,$366.54 ,$348.66 ,$330.78 ,,$339.72 ,$330.78 ,$219.03 ,$393.36 
OP-7100000002,OUTPATIENT,PACU1 INITIAL 30 MINUTES,,,710.0,$854.00 ,$683.20 ,$700.28 ,$649.04 ,$640.50 ,,$700.28 ,$640.50 ,$631.96 ,$418.46 ,,,$700.28 ,$649.04 ,$640.50 ,$503.86 ,,$700.28 ,$649.04 ,$640.50 ,$700.28 ,$640.50 ,$631.96 ,,,$734.44 ,,$751.52 ,,$538.02 ,$700.28 ,$666.12 ,$631.96 ,,$649.04 ,$631.96 ,$418.46 ,$751.52 
OP-7100000003,OUTPATIENT,PACU2 PER MINUTE,,,710.0,$5.00 ,$4.00 ,$4.10 ,$3.80 ,$3.75 ,,$4.10 ,$3.75 ,$3.70 ,$2.45 ,,,$4.10 ,$3.80 ,$3.75 ,$2.95 ,,$4.10 ,$3.80 ,$3.75 ,$4.10 ,$3.75 ,$3.70 ,,,$4.30 ,,$4.40 ,,$3.15 ,$4.10 ,$3.90 ,$3.70 ,,$3.80 ,$3.70 ,$2.45 ,$4.40 
OP-7109921300,OUTPATIENT,"OFC/OTHER OUTPT VISIT, EST. PT",99213,,700.0,$164.00 ,$131.20 ,$134.48 ,$124.64 ,$123.00 ,,$134.48 ,$123.00 ,$121.36 ,$80.36 ,,,$134.48 ,$124.64 ,$123.00 ,$96.76 ,,$134.48 ,$124.64 ,$123.00 ,$134.48 ,$123.00 ,$121.36 ,$68.19 ,,$141.04 ,,$144.32 ,,$103.32 ,$134.48 ,$127.92 ,$121.36 ,,$124.64 ,$121.36 ,$68.19 ,$144.32 
OP-710G046300,OUTPATIENT,HOSP OUTPT CLINIC VISIT (MDCR),G0463,,710.0,$164.00 ,$131.20 ,$134.48 ,$124.64 ,$123.00 ,$144.96 ,$134.48 ,$123.00 ,$121.36 ,$80.36 ,,$144.96 ,$134.48 ,$124.64 ,$123.00 ,$96.76 ,$144.96 ,$134.48 ,$124.64 ,$123.00 ,$134.48 ,$123.00 ,$121.36 ,,$144.96 ,$141.04 ,$144.96 ,$144.32 ,$144.96 ,$103.32 ,$134.48 ,$127.92 ,$121.36 ,$144.96 ,$124.64 ,$121.36 ,$80.36 ,$144.96 
OP-7309300500,OUTPATIENT,EKG 12 LEADS,93005,,730.0,$408.00 ,$326.40 ,$334.56 ,$310.08 ,$306.00 ,$67.91 ,$334.56 ,$306.00 ,$301.92 ,$199.92 ,$30.11 ,$67.91 ,$334.56 ,$310.08 ,$306.00 ,$240.72 ,$67.91 ,$334.56 ,$310.08 ,$306.00 ,$334.56 ,$306.00 ,$301.92 ,$47.05 ,$67.91 ,$350.88 ,$67.91 ,$359.04 ,$67.91 ,$257.04 ,$334.56 ,$318.24 ,$301.92 ,$67.91 ,$310.08 ,$301.92 ,$30.11 ,$359.04 
OP-762Z751400,OUTPATIENT,NURSING CARE FOR LESS THAN 24 HRS,,,762.0,$600.00 ,$480.00 ,$492.00 ,$456.00 ,$450.00 ,,$492.00 ,$450.00 ,$444.00 ,$294.00 ,,,$492.00 ,$456.00 ,$450.00 ,$354.00 ,,$492.00 ,$456.00 ,$450.00 ,$492.00 ,$450.00 ,$444.00 ,,,$516.00 ,,$528.00 ,,$378.00 ,$492.00 ,$468.00 ,$444.00 ,,$456.00 ,$444.00 ,$294.00 ,$528.00 
OP-9409919500,OUTPATIENT,"PHLEBOTOMY, THERAPEUTIC",99195,,940.0,$572.00 ,$457.60 ,$469.04 ,$434.72 ,$429.00 ,$137.57 ,$469.04 ,$429.00 ,$423.28 ,$280.28 ,$30.11 ,$137.57 ,$469.04 ,$434.72 ,$429.00 ,$337.48 ,$137.57 ,$469.04 ,$434.72 ,$429.00 ,$469.04 ,$429.00 ,$423.28 ,$47.05 ,$137.57 ,$491.92 ,$137.57 ,$503.36 ,$137.57 ,$360.36 ,$469.04 ,$446.16 ,$423.28 ,$137.57 ,$434.72 ,$423.28 ,$30.11 ,$503.36 
OP-AA 420002,OUTPATIENT,"CLINIMIX E 4.25%-10% 2,000mL",,,250.0,$48.00 ,$38.40 ,$39.36 ,$36.48 ,$36.00 ,,$39.36 ,$36.00 ,$35.52 ,$23.52 ,,,$39.36 ,$36.48 ,$36.00 ,$28.32 ,,$39.36 ,$36.48 ,$36.00 ,$39.36 ,$36.00 ,$35.52 ,,,$41.28 ,,$42.24 ,,$30.24 ,$39.36 ,$37.44 ,$35.52 ,,$36.48 ,$35.52 ,$23.52 ,$42.24 
OP-ACET100041,OUTPATIENT,"Acetaminophen 1,000mg/100mL in",,,250.0,$7.00 ,$5.60 ,$5.74 ,$5.32 ,$5.25 ,,$5.74 ,$5.25 ,$5.18 ,$3.43 ,,,$5.74 ,$5.32 ,$5.25 ,$4.13 ,,$5.74 ,$5.32 ,$5.25 ,$5.74 ,$5.25 ,$5.18 ,,,$6.02 ,,$6.16 ,,$4.41 ,$5.74 ,$5.46 ,$5.18 ,,$5.32 ,$5.18 ,$3.43 ,$6.16 
OP-ACET-1989,OUTPATIENT,TYLENOL 650MG TAB,,,250.0,$3.00 ,$2.40 ,$2.46 ,$2.28 ,$2.25 ,,$2.46 ,$2.25 ,$2.22 ,$1.47 ,,,$2.46 ,$2.28 ,$2.25 ,$1.77 ,,$2.46 ,$2.28 ,$2.25 ,$2.46 ,$2.25 ,$2.22 ,,,$2.58 ,,$2.64 ,,$1.89 ,$2.46 ,$2.34 ,$2.22 ,,$2.28 ,$2.22 ,$1.47 ,$2.64 
OP-ADEN3SYR3,OUTPATIENT,adenosine 6mg/2ml prefsyr,,,250.0,$12.00 ,$9.60 ,$9.84 ,$9.12 ,$9.00 ,,$9.84 ,$9.00 ,$8.88 ,$5.88 ,,,$9.84 ,$9.12 ,$9.00 ,$7.08 ,,$9.84 ,$9.12 ,$9.00 ,$9.84 ,$9.00 ,$8.88 ,,,$10.32 ,,$10.56 ,,$7.56 ,$9.84 ,$9.36 ,$8.88 ,,$9.12 ,$8.88 ,$5.88 ,$10.56 
OP-AMIN10007,OUTPATIENT,CLINIMIX 5%-15% SOL (NO ELECTR,,,250.0,$29.00 ,$23.20 ,$23.78 ,$22.04 ,$21.75 ,,$23.78 ,$21.75 ,$21.46 ,$14.21 ,,,$23.78 ,$22.04 ,$21.75 ,$17.11 ,,$23.78 ,$22.04 ,$21.75 ,$23.78 ,$21.75 ,$21.46 ,,,$24.94 ,,$25.52 ,,$18.27 ,$23.78 ,$22.62 ,$21.46 ,,$22.04 ,$21.46 ,$14.21 ,$25.52 
OP-AMIN20002,OUTPATIENT,CLINIMIX  4.25%-10% (TPN) SOL,,,250.0,$47.00 ,$37.60 ,$38.54 ,$35.72 ,$35.25 ,,$38.54 ,$35.25 ,$34.78 ,$23.03 ,,,$38.54 ,$35.72 ,$35.25 ,$27.73 ,,$38.54 ,$35.72 ,$35.25 ,$38.54 ,$35.25 ,$34.78 ,,,$40.42 ,,$41.36 ,,$29.61 ,$38.54 ,$36.66 ,$34.78 ,,$35.72 ,$34.78 ,$23.03 ,$41.36 
OP-AMOX-205,OUTPATIENT,Augmentin 875-125mg tab,,,250.0,$2.00 ,$1.60 ,$1.64 ,$1.52 ,$1.50 ,,$1.64 ,$1.50 ,$1.48 ,$0.98 ,,,$1.64 ,$1.52 ,$1.50 ,$1.18 ,,$1.64 ,$1.52 ,$1.50 ,$1.64 ,$1.50 ,$1.48 ,,,$1.72 ,,$1.76 ,,$1.26 ,$1.64 ,$1.56 ,$1.48 ,,$1.52 ,$1.48 ,$0.98 ,$1.76 
OP-APIX2.5T2,OUTPATIENT,apixaban 2.5mg tablet,,,250.0,$6.00 ,$4.80 ,$4.92 ,$4.56 ,$4.50 ,,$4.92 ,$4.50 ,$4.44 ,$2.94 ,,,$4.92 ,$4.56 ,$4.50 ,$3.54 ,,$4.92 ,$4.56 ,$4.50 ,$4.92 ,$4.50 ,$4.44 ,,,$5.16 ,,$5.28 ,,$3.78 ,$4.92 ,$4.68 ,$4.44 ,,$4.56 ,$4.44 ,$2.94 ,$5.28 
OP-ASCO500T9,OUTPATIENT,VITAMIN C 500MG TAB,,,250.0,$3.00 ,$2.40 ,$2.46 ,$2.28 ,$2.25 ,,$2.46 ,$2.25 ,$2.22 ,$1.47 ,,,$2.46 ,$2.28 ,$2.25 ,$1.77 ,,$2.46 ,$2.28 ,$2.25 ,$2.46 ,$2.25 ,$2.22 ,,,$2.58 ,,$2.64 ,,$1.89 ,$2.46 ,$2.34 ,$2.22 ,,$2.28 ,$2.22 ,$1.47 ,$2.64 
OP-AZIT500V20,OUTPATIENT,Azithromycin 500mg via,,,250.0,$6.00 ,$4.80 ,$4.92 ,$4.56 ,$4.50 ,,$4.92 ,$4.50 ,$4.44 ,$2.94 ,,,$4.92 ,$4.56 ,$4.50 ,$3.54 ,,$4.92 ,$4.56 ,$4.50 ,$4.92 ,$4.50 ,$4.44 ,,,$5.16 ,,$5.28 ,,$3.78 ,$4.92 ,$4.68 ,$4.44 ,,$4.56 ,$4.44 ,$2.94 ,$5.28 
OP-BACI14OI11,OUTPATIENT,bacitracin antibiotic ointment,,,250.0,$2.00 ,$1.60 ,$1.64 ,$1.52 ,$1.50 ,,$1.64 ,$1.50 ,$1.48 ,$0.98 ,,,$1.64 ,$1.52 ,$1.50 ,$1.18 ,,$1.64 ,$1.52 ,$1.50 ,$1.64 ,$1.50 ,$1.48 ,,,$1.72 ,,$1.76 ,,$1.26 ,$1.64 ,$1.56 ,$1.48 ,,$1.52 ,$1.48 ,$0.98 ,$1.76 
OP-BENZ57SP,OUTPATIENT,HURRICAINE 20% AEROSOL CAN 2OZ,,,250.0,$29.00 ,$23.20 ,$23.78 ,$22.04 ,$21.75 ,,$23.78 ,$21.75 ,$21.46 ,$14.21 ,,,$23.78 ,$22.04 ,$21.75 ,$17.11 ,,$23.78 ,$22.04 ,$21.75 ,$23.78 ,$21.75 ,$21.46 ,,,$24.94 ,,$25.52 ,,$18.27 ,$23.78 ,$22.62 ,$21.46 ,,$22.04 ,$21.46 ,$14.21 ,$25.52 
OP-BUP15VIA,OUTPATIENT,Marcaine-SDV 0.5% 10ML VIA,,,250.0,$5.00 ,$4.00 ,$4.10 ,$3.80 ,$3.75 ,,$4.10 ,$3.75 ,$3.70 ,$2.45 ,,,$4.10 ,$3.80 ,$3.75 ,$2.95 ,,$4.10 ,$3.80 ,$3.75 ,$4.10 ,$3.75 ,$3.70 ,,,$4.30 ,,$4.40 ,,$3.15 ,$4.10 ,$3.90 ,$3.70 ,,$3.80 ,$3.70 ,$2.45 ,$4.40 
OP-BUPI10VI7,OUTPATIENT,"Marcaine-EPI 0.5% PF 1:200,000",,,451.0,$4.00 ,$3.20 ,$3.28 ,$3.04 ,$3.00 ,,$3.28 ,$3.00 ,$2.96 ,$1.96 ,,,$3.28 ,$3.04 ,$3.00 ,$2.36 ,,$3.28 ,$3.04 ,$3.00 ,$3.28 ,$3.00 ,$2.96 ,,,$3.44 ,,$3.52 ,,$2.52 ,$3.28 ,$3.12 ,$2.96 ,,$3.04 ,$2.96 ,$1.96 ,$3.52 
OP-BUPI13.32,OUTPATIENT,BUPIVACAINE LIPOSOME-PF 1.3%,,,250.0,$185.00 ,$148.00 ,$151.70 ,$140.60 ,$138.75 ,,$151.70 ,$138.75 ,$136.90 ,$90.65 ,,,$151.70 ,$140.60 ,$138.75 ,$109.15 ,,$151.70 ,$140.60 ,$138.75 ,$151.70 ,$138.75 ,$136.90 ,,,$159.10 ,,$162.80 ,,$116.55 ,$151.70 ,$144.30 ,$136.90 ,,$140.60 ,$136.90 ,$90.65 ,$162.80 
OP-BUPI2.5VI4,OUTPATIENT,BUPIVACAINE-MPF 25MG/10ML,,,250.0,$8.00 ,$6.40 ,$6.56 ,$6.08 ,$6.00 ,,$6.56 ,$6.00 ,$5.92 ,$3.92 ,,,$6.56 ,$6.08 ,$6.00 ,$4.72 ,,$6.56 ,$6.08 ,$6.00 ,$6.56 ,$6.00 ,$5.92 ,,,$6.88 ,,$7.04 ,,$5.04 ,$6.56 ,$6.24 ,$5.92 ,,$6.08 ,$5.92 ,$3.92 ,$7.04 
OP-BUPI50VI11,OUTPATIENT,BUPIVACAINE-EPI 0.25% 50ML VIA,,,250.0,$14.00 ,$11.20 ,$11.48 ,$10.64 ,$10.50 ,,$11.48 ,$10.50 ,$10.36 ,$6.86 ,,,$11.48 ,$10.64 ,$10.50 ,$8.26 ,,$11.48 ,$10.64 ,$10.50 ,$11.48 ,$10.50 ,$10.36 ,,,$12.04 ,,$12.32 ,,$8.82 ,$11.48 ,$10.92 ,$10.36 ,,$10.64 ,$10.36 ,$6.86 ,$12.32 
OP-CALC1PLA21,OUTPATIENT,"CALCIUM GLUC 1,000MG/50ML-NACL",,,250.0,$9.00 ,$7.20 ,$7.38 ,$6.84 ,$6.75 ,,$7.38 ,$6.75 ,$6.66 ,$4.41 ,,,$7.38 ,$6.84 ,$6.75 ,$5.31 ,,$7.38 ,$6.84 ,$6.75 ,$7.38 ,$6.75 ,$6.66 ,,,$7.74 ,,$7.92 ,,$5.67 ,$7.38 ,$7.02 ,$6.66 ,,$6.84 ,$6.66 ,$4.41 ,$7.92 
OP-CALDOLIVPB,OUTPATIENT,ibuprofen rtu 800mg/200ml ivpb,,,250.0,$21.00 ,$16.80 ,$17.22 ,$15.96 ,$15.75 ,,$17.22 ,$15.75 ,$15.54 ,$10.29 ,,,$17.22 ,$15.96 ,$15.75 ,$12.39 ,,$17.22 ,$15.96 ,$15.75 ,$17.22 ,$15.75 ,$15.54 ,,,$18.06 ,,$18.48 ,,$13.23 ,$17.22 ,$16.38 ,$15.54 ,,$15.96 ,$15.54 ,$10.29 ,$18.48 
OP-CAPT25TA65,OUTPATIENT,Captopril 25mg tablet,,,250.0,$2.00 ,$1.60 ,$1.64 ,$1.52 ,$1.50 ,,$1.64 ,$1.50 ,$1.48 ,$0.98 ,,,$1.64 ,$1.52 ,$1.50 ,$1.18 ,,$1.64 ,$1.52 ,$1.50 ,$1.64 ,$1.50 ,$1.48 ,,,$1.72 ,,$1.76 ,,$1.26 ,$1.64 ,$1.56 ,$1.48 ,,$1.52 ,$1.48 ,$0.98 ,$1.76 
OP-CEF02VIA10,OUTPATIENT,CEFOXITIN 2 GM VIAL,,,250.0,$11.00 ,$8.80 ,$9.02 ,$8.36 ,$8.25 ,,$9.02 ,$8.25 ,$8.14 ,$5.39 ,,,$9.02 ,$8.36 ,$8.25 ,$6.49 ,,$9.02 ,$8.36 ,$8.25 ,$9.02 ,$8.25 ,$8.14 ,,,$9.46 ,,$9.68 ,,$6.93 ,$9.02 ,$8.58 ,$8.14 ,,$8.36 ,$8.14 ,$5.39 ,$9.68 
OP-CEFA10VI17,OUTPATIENT,ANCEF 1GM/5ML,,,250.0,$3.00 ,$2.40 ,$2.46 ,$2.28 ,$2.25 ,,$2.46 ,$2.25 ,$2.22 ,$1.47 ,,,$2.46 ,$2.28 ,$2.25 ,$1.77 ,,$2.46 ,$2.28 ,$2.25 ,$2.46 ,$2.25 ,$2.22 ,,,$2.58 ,,$2.64 ,,$1.89 ,$2.46 ,$2.34 ,$2.22 ,,$2.28 ,$2.22 ,$1.47 ,$2.64 
OP-CEFA-61,OUTPATIENT,DURICEF 500MG CAP,,,250.0,$3.00 ,$2.40 ,$2.46 ,$2.28 ,$2.25 ,,$2.46 ,$2.25 ,$2.22 ,$1.47 ,,,$2.46 ,$2.28 ,$2.25 ,$1.77 ,,$2.46 ,$2.28 ,$2.25 ,$2.46 ,$2.25 ,$2.22 ,,,$2.58 ,,$2.64 ,,$1.89 ,$2.46 ,$2.34 ,$2.22 ,,$2.28 ,$2.22 ,$1.47 ,$2.64 
OP-CEFT1VIA13,OUTPATIENT,ROCEPHIN 1 GM VIAL,,,250.0,$4.00 ,$3.20 ,$3.28 ,$3.04 ,$3.00 ,,$3.28 ,$3.00 ,$2.96 ,$1.96 ,,,$3.28 ,$3.04 ,$3.00 ,$2.36 ,,$3.28 ,$3.04 ,$3.00 ,$3.28 ,$3.00 ,$2.96 ,,,$3.44 ,,$3.52 ,,$2.52 ,$3.28 ,$3.12 ,$2.96 ,,$3.04 ,$2.96 ,$1.96 ,$3.52 
OP-CEFU1.5VI9,OUTPATIENT,cefUROXime 1.5gm via,,,250.0,$8.00 ,$6.40 ,$6.56 ,$6.08 ,$6.00 ,,$6.56 ,$6.00 ,$5.92 ,$3.92 ,,,$6.56 ,$6.08 ,$6.00 ,$4.72 ,,$6.56 ,$6.08 ,$6.00 ,$6.56 ,$6.00 ,$5.92 ,,,$6.88 ,,$7.04 ,,$5.04 ,$6.56 ,$6.24 ,$5.92 ,,$6.08 ,$5.92 ,$3.92 ,$7.04 
OP-CHLO118M2,OUTPATIENT,PERIDEX 0.12% MOUTH RINSE,,,250.0,$3.00 ,$2.40 ,$2.46 ,$2.28 ,$2.25 ,,$2.46 ,$2.25 ,$2.22 ,$1.47 ,,,$2.46 ,$2.28 ,$2.25 ,$1.77 ,,$2.46 ,$2.28 ,$2.25 ,$2.46 ,$2.25 ,$2.22 ,,,$2.58 ,,$2.64 ,,$1.89 ,$2.46 ,$2.34 ,$2.22 ,,$2.28 ,$2.22 ,$1.47 ,$2.64 
OP-CHOL500053,OUTPATIENT,"cholecalciferol 5,000unit tab",,,250.0,$1.00 ,$0.80 ,$0.82 ,$0.76 ,$0.75 ,,$0.82 ,$0.75 ,$0.74 ,$0.49 ,,,$0.82 ,$0.76 ,$0.75 ,$0.59 ,,$0.82 ,$0.76 ,$0.75 ,$0.82 ,$0.75 ,$0.74 ,,,$0.86 ,,$0.88 ,,$0.63 ,$0.82 ,$0.78 ,$0.74 ,,$0.76 ,$0.74 ,$0.49 ,$0.88 
OP-DESM4VIA10,OUTPATIENT,DDAVP 40MCG/10ML,,,250.0,$599.00 ,$479.20 ,$491.18 ,$455.24 ,$449.25 ,,$491.18 ,$449.25 ,$443.26 ,$293.51 ,,,$491.18 ,$455.24 ,$449.25 ,$353.41 ,,$491.18 ,$455.24 ,$449.25 ,$491.18 ,$449.25 ,$443.26 ,,,$515.14 ,,$527.12 ,,$377.37 ,$491.18 ,$467.22 ,$443.26 ,,$455.24 ,$443.26 ,$293.51 ,$527.12 
OP-DEXT100I,OUTPATIENT,DEXTROSE IN WATER,J2920,,250.0,$4.00 ,$3.20 ,$3.28 ,$3.04 ,$3.00 ,,$3.28 ,$3.00 ,$2.96 ,$1.96 ,$11.26 ,,$3.28 ,$3.04 ,$3.00 ,$2.36 ,,$3.28 ,$3.04 ,$3.00 ,$3.28 ,$3.00 ,$2.96 ,$17.36 ,,$3.44 ,,$3.52 ,,$2.52 ,$3.28 ,$3.12 ,$2.96 ,,$3.04 ,$2.96 ,$1.96 ,$17.36 
OP-DEXT500I21,OUTPATIENT,D10W 500 ML,J2920,,270.0,$5.00 ,$4.00 ,$4.10 ,$3.80 ,$3.75 ,,$4.10 ,$3.75 ,$3.70 ,$2.45 ,$11.26 ,,$4.10 ,$3.80 ,$3.75 ,$2.95 ,,$4.10 ,$3.80 ,$3.75 ,$4.10 ,$3.75 ,$3.70 ,$17.36 ,,$4.30 ,,$4.40 ,,$3.15 ,$4.10 ,$3.90 ,$3.70 ,,$3.80 ,$3.70 ,$2.45 ,$17.36 
OP-DEXT500I47,OUTPATIENT,DEXTROSE 5%-LR 500 ML,J2920,,250.0,$7.00 ,$5.60 ,$5.74 ,$5.32 ,$5.25 ,,$5.74 ,$5.25 ,$5.18 ,$3.43 ,$11.26 ,,$5.74 ,$5.32 ,$5.25 ,$4.13 ,,$5.74 ,$5.32 ,$5.25 ,$5.74 ,$5.25 ,$5.18 ,$17.36 ,,$6.02 ,,$6.16 ,,$4.41 ,$5.74 ,$5.46 ,$5.18 ,,$5.32 ,$5.18 ,$3.43 ,$17.36 
OP-DEXT501V,OUTPATIENT,D5W,J2920,,250.0,$5.00 ,$4.00 ,$4.10 ,$3.80 ,$3.75 ,,$4.10 ,$3.75 ,$3.70 ,$2.45 ,$11.26 ,,$4.10 ,$3.80 ,$3.75 ,$2.95 ,,$4.10 ,$3.80 ,$3.75 ,$4.10 ,$3.75 ,$3.70 ,$17.36 ,,$4.30 ,,$4.40 ,,$3.15 ,$4.10 ,$3.90 ,$3.70 ,,$3.80 ,$3.70 ,$2.45 ,$17.36 
